Catalog Number,Collection Number,Accession Number,Number of Specimens,Collection,Phylum,Class,Order,Family,Name: Genus,Name: Species,Name: Subspecies,Name: Author,Identification,Locality,City,County,State,Country,Sex,Age,Received From,Received From (formatted),Collected By,Collected By (formatted),Date of Collection,Date of Collection (formatted),Remarks
22916,,2663,7,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Corneocyclas,affinis,-,Sterki,Mollusca Bivalvia - Sphaeriidae Corneocyclas affinis -,Kegomic (= Bay View),,Emmet,Michigan,United States of America,,,Field Museum of Natural History,Field Museum of Natural History,,,,,"Could not find info on ""Bay View"" [?] Additional identification: Pisidium"
22917,,2663,4,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Corneocyclas,scutellata,-,Sterki,Mollusca Bivalvia - Sphaeriidae Corneocyclas scutellata -,Kegomic (= Bay View),,Emmet,Michigan,United States of America,,,Field Museum of Natural History,Field Museum of Natural History,,,,,"Could not find info on ""Bay View"" [?] Additional identification: Pisidium"
22918,,2663,27,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Corneocyclas,mediana,-,Sterki,Mollusca Bivalvia - Sphaeriidae Corneocyclas mediana -,Kegomic (= Bay View),,Emmet,Michigan,United States of America,,,Field Museum of Natural History,Field Museum of Natural History,,,,,"Could not find info on ""Bay View"" [?] Additional identification: Pisidium"
22919,,2663,28,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Corneocyclas,variabilis,-,Prime,Mollusca Bivalvia - Sphaeriidae Corneocyclas variabilis -,Kegomic (= Bay View),,Emmet,Michigan,United States of America,,,Field Museum of Natural History,Field Museum of Natural History,,,,,"Could not find info on ""Bay View"" [?] Additional identification: Pisidium"
22920,,2663,5,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Musculum,secure,-,Prime,Mollusca Bivalvia - Sphaeriidae Musculum secure -,Kegomic (= Bay View),,Emmet,Michigan,United States of America,,,Field Museum of Natural History,Field Museum of Natural History,,,,,"Could not find info on ""Bay View"" [?]"
22921,,2458,5,Malacology,Mollusca,Gastropoda,-,Turbinidae,Phasianella,compta,-,Gould,Mollusca Gastropoda - Turbinidae Phasianella compta -,"Alamitos Bay, San Pedro, Cal. [California]",San Pedro,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22922,,2458,4,Malacology,Mollusca,Polyplacophora,-,Mopaliidae,Mopalia,muscosa,-,Sowerby,Mollusca Polyplacophora - Mopaliidae Mopalia muscosa -,"San Pedro, California",San Pedro,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22923,,2458,2,Malacology,Mollusca,Gastropoda,-,Vermetidae,Thylacodes,squamigerus,-,Carpenter,Mollusca Gastropoda - Vermetidae Thylacodes squamigerus -,"San Pedro, California",San Pedro,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22924,,2458,5,Malacology,Mollusca,Gastropoda,-,Turbinidae,Leptothyra,bacula,-,Carpenter,Mollusca Gastropoda - Turbinidae Leptothyra bacula -,"White Point near San Pedro, Cal. [California]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22925,,2458,5,Malacology,Mollusca,Gastropoda,-,Turbinidae,Leptothyra,carpenteri,-,Pilsbry,Mollusca Gastropoda - Turbinidae Leptothyra carpenteri -,"White Point near San Pedro, Cal. [California]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22926,,2458,3,Malacology,Mollusca,Gastropoda,-,Trochidae,Chlorostoma,aureotinctum,-,Forbes,Mollusca Gastropoda - Trochidae Chlorostoma aureotinctum -,"White Point near San Pedro, Cal. [California]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22927,,2458,6,Malacology,Mollusca,Gastropoda,-,Calyptraeidae,Crucibulum,tubiferum,-,Lesson,Mollusca Gastropoda - Calyptraeidae Crucibulum tubiferum -,"Alamitos Bay, near San Pedro, Cal. [California]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22928,,2458,3,Malacology,Mollusca,Gastropoda,-,Lottiidae,Lottia,gigantea,-,Gray,Mollusca Gastropoda - Lottiidae Lottia gigantea -,"Point Fermin, near San Pedro, Cal. [Calironia]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
22929,,2458,5,Malacology,Mollusca,Polyplacophora,-,Ischnochitonidae,Tonicella,hartwigii,-,Carpenter,Mollusca Polyplacophora - Ischnochitonidae Tonicella hartwigii -,"White Point, near San Pedro, Cal. [California]",,Los Angeles,California,United States of America,,,Mrs. H.A. Zech,Mrs. H. A. Zech,Mrs. H.A. Zech,Mrs. H. A. Zech,,,
