Catalog Number,Collection Number,Accession Number,Number of Specimens,Collection,Phylum,Class,Order,Family,Name: Genus,Name: Species,Name: Subspecies,Name: Author,Identification,Locality,City,County,State,Country,Sex,Age,Received From,Received From (formatted),Collected By,Collected By (formatted),Date of Collection,Date of Collection (formatted),Remarks
30006,,null,null,,-,-,-,-,Crotaphytus,wislizenii,-,"Baird & Girard, 1852",- - - - Crotaphytus wislizenii -,California,,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,H.N. Rust,H. N. Rust,,,
30007,NWU-342,null,null,,-,-,-,-,Crotaphytus,wislizenii,-,"Baird & Girard, 1852",- - - - Crotaphytus wislizenii -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30008,NWU-66,null,null,,-,-,-,-,Vipera,berus,-,"(Linnaeus, 1758)",- - - - Vipera berus -,Nebraska England,,,,England,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30009,NWU-356,null,null,,-,-,-,-,Vipera,texana,-,Trosckel,- - - - Natrix texana -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30010,NWU-378,null,null,,-,-,-,-,Phrynosoma,cornutum,-,"(Harlan, 1825)",- - - - Phrynosoma cornutum -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30011,NWU-345,null,null,,-,-,-,-,Phrynosoma,cornutum,-,"(Harlan, 1825)",- - - - Phrynosoma cornutum -,Nebraska ,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30012,NWU-350,null,null,,-,-,-,-,Phrynosoma,cornutum,-,"(Harlan, 1825)",- - - - Phrynosoma cornutum -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30013,NWU,null,null,,-,-,-,-,Phrynosoma,cornutum,-,"(Harlan, 1825)",- - - - Phrynosoma cornutum -,"New Orleans, La.",,,Louisiana,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30014,NWU-351,null,null,,-,-,-,-,Phrynosoma,cornutum,-,Blanville,- - - - Phrynosoma cornutum -,California,,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30015,NWU-323,null,null,,-,-,-,-,Phrynosoma,douglasii,-,"Girard, 1851",- - - - Phrynosoma douglasii -,Mexico,,,,Mexico,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30016,NWU,null,null,,-,-,-,-,-,-,-, -,- - - - - - -, -,,, -,,,,,,,,,,
30017,NWU-72,null,null,,-,-,-,-,Ophysaurus,ventralis,-,"(Linnaeus, 1766)",- - - - Ophisaurus ventralis -,"Marion Co., Illinois",,Marion County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Kennicott,Robert Kennicott,,,
30018,NWU,null,null,,-,-,-,-,Ophysaurus,ventralis,-,"(Linnaeus, 1766)",- - - - Ophisaurus ventralis -,"Evanston, Illinois",,,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,,,,,
30019,NWU-385,null,null,,-,-,-,-,Ophysaurus,ventralis,-,"(Linnaeus, 1766)",- - - - Ophisaurus ventralis -,"Cook Co., Illinois",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,,,1857,1857,
30020,NWU-72,null,null,,-,-,-,-,Ophysaurus,ventralis,-,"(Linnaeus, 1766)",- - - - Ophisaurus ventralis -,"Marion Co., Illinois",,Marion County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30021,NWU-331,null,null,,-,-,-,-,Cnemidophorus,golaris,-,"Baird & Girard, 1852",- - - - Cnemidophorus gularis -,"Matamoras, Mexico",,,,Mexico,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30022,NWU-336,null,null,,-,-,-,-,Cnemidophorus,sexlineatus,-,"(Linnaeus, 1766)",- - - - Cnemidophorus sexlineatus -,Monticello (Pearl River) Miss.,,,Mississippi,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Helen Tennison,Helen Tennison,,,
30023,NWU-422,null,null,,-,-,-,-,Eumeces,fasciatus,-,"(Linnaeus, 1758)",- - - - Eumeces fasciatus -,Florida,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Wm. Doering,W. Doering,,,
30024,NWU-315,null,null,,-,-,-,-,Eumeces,fasciatus,-,"(Linnaeus, 1758)",- - - - Eumeces fasciatus -,"Cook Co., Illinois",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Kennicott,Robert Kennicott,,,
30025,NWU-368,null,null,,-,-,-,-,Eumeces,fasciatus,-,"(Linnaeus, 1758)",- - - - Eumeces fasciatus -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Kennicott,Robert Kennicott,,,
30026,NWU-368,null,null,,-,-,-,-,Eumeces,fasciatus,-,"(Linnaeus, 1758)",- - - - Eumeces fasciatus -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Kennicott,Robert Kennicott,,,
30027,NWU-55,null,null,,-,-,-,-,Charina,bottae,-,"(Blainville, 1835)",- - - - Charina bottae -,Oregon,,,Oregon,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30028,NWU-56,null,null,,-,-,-,-,Forancia,abacuna,-,"(Holbrook, 1836)",- - - - Farancia abacura -,Prarie Mer Ruge,,,Louisiana,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30029,NWU-255,null,null,,-,-,-,-,Carphophis,amoenus,-,"(Say, 1825)",- - - - Carphophia amoenus -,South Carolina,,,South Carolina,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30030,NWU-233,null,null,,-,-,-,-,Carphophis,amoenus,-,"(Say, 1825)",- - - - Carphophis amoenus -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R.Kennicott,Robert Kennicott,,,
30031,NWU,null,null,,-,-,-,-,Diadophis,punctatus,-,"(Linnaeus, 1766)",- - - - Diadophis punctatus -,Pennsylvania,,,Pennsylvania,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30032,NWU-252,null,null,,-,-,-,-,Diadophis,punctatus,-,"(Linnaeus, 1766)",- - - - Diadophis punctatus -,Georgia,,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30033,NWU,null,null,,-,-,-,-,Heterodon,contortris,-,"(Linnaeus, 1766)",- - - - Heterodon contortria -,Evanston,,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,H.F. Fisk,H. F. Fisk,22 Aug 1889,1889-08-22,
30034,NWU-28,null,null,,-,-,-,-,Heterodon,contortris,-,"(Linnaeus, 1766)",- - - - Heterodon contortria -,Carbondale,,,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,C. Thomas,C. Thomas,,,
30035,NWU-28,null,null,,-,-,-,-,Heterodon,contortris,-,"(Linnaeus, 1766)",- - - - Heterodon contortria -,Carbondale,,,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,C. Thomas,C. Thomas,,,
30036,NWU-109,null,null,,-,-,-,-,Heterodon,contortris,-,"(Linnaeus, 1766)",- - - - Heterodon contortria -,Charles Co.Ga,,Charles County,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30037,NWU-21,null,null,,-,-,-,-,Heterodon,contortris,-,"(Linnaeus, 1766)",- - - - Heterodon contortria -,South Craolina,,,South Carolina,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30038,NWU-2001,null,null,,-,-,-,-,Heterodon,nasicus,-,"Baird and Girard, 1852",- - - - Heterodon nasicus -,Nebraska,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30039,NWU-201,null,null,,-,-,-,-,Heterodon,nasicus,-,"Baird and Girard, 1852",- - - - Heterodon nasicus -,Nebraska,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30040,NWU-32,null,null,,-,-,-,-,Heterodon,nasicus,-,"Baird and Girard, 1852",- - - - Heterodon nasicus -,Nebraska,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30041,NWU-20,null,null,,-,-,-,-,Heterodon,simus,-,(Linnaeus),- - - - Heterodon simus -,Florida,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30042,NWU,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Evanston, Illinois",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,L.C. Haskins,L. C. Haskins,1873,1873,
30043,NWU-64,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Cook Co, Ill",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30044,NWU-64,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Cook Co, Ill",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30045,NWU-64,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Cook Co, Ill",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30046,NWU-64,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Cook Co, Ill",,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30047,NWU-64,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,,,Cook,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30048,NWU-77,null,null,,-,-,-,-,Opheodrys,aestivus,-,"(Linnaeus, 1766)",- - - - Opheodrys aestivus -,Fort Bridger,,,,Unknown,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30049,NWU-219,null,null,,-,-,-,-,Leopeltis,vernalis,-,"(Harlan, 1827)",- - - - Leopeltis vernalis -,"Troga Co., N.Y.",,Troga County,New York,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30050,NWU-79,null,null,,-,-,-,-,Opheodrys,aestivus,-,"(Linnaeus, 1766)",- - - - Opheodrys aestivus -,"Jackson Co., N.Y.",,Jackson County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30051,NWU-57,null,null,,-,-,-,-,Coluber,constrictor,-,"Linnaeus, 1758",- - - - Coluber constrictor -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30052,NWU-272,null,null,,-,-,-,-,Coluber,constrictor,-,"Linnaeus, 1758",- - - - Coluber constrictor -,"St. Simons Isle, Ga",,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30053,NWU-75,null,null,,-,-,-,-,Coluber,constrictor,-,"Linnaeus, 1758",- - - - Coluber constrictor -,"LaSalle, Ill",,,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Capt. H.C. Freeman,H. C. Freeman,,,
30054,NWU-58,null,null,,-,-,-,-,Coluber,constrictor,flariventris,"Say in James, 1824",- - - - Coluber constrictor flariventris,Nebraska,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30055,NWU-52,null,null,,-,-,-,-,Coluber,constrictor,flariventris,"Say in James, 1824",- - - - Coluber constrictor flariventris,Florida,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30056,NWU-53,null,null,,-,-,-,-,Coluber,constrictor,flariventris,"Say in James, 1824",- - - - Coluber constrictor flariventris,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30057,NWU-213,null,null,,-,-,-,-,Coluber,constrictor,-,"Linnaeus, 1758",- - - - Coluber constrictor -,"Cook Co., Illinois",,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Prof. Noyes,LaVerne Noyes,,,
30058,NWU,null,null,,-,-,-,-,Coluber,constrictor,-,"Linnaeus, 1758",- - - - Coluber constrictor -,"Cook Co., Illinois",,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,,,,,
30059,NWU-85,null,null,,-,-,-,-,Elaphe,guttata,-,"Linnaeus, 1758",- - - - Elaphe guttata -,Matamoras,,,,Mexico,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30060,NWU,null,null,,-,-,-,-,Elaphe,obsoleta,-,"(Say in James, 1823)",- - - - Elaphe obsoleta -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30061,NWU-51,null,null,,-,-,-,-,Elaphe,obsoleta,-,"(Say in James, 1823)",- - - - Elaphe obsoleta -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30062,NWU-2,null,null,,-,-,-,-,Elaphe,obsoleta,confinis,B. & G,- - - - Elaphe obsoleta confinis,Monticello (Pearl River) Miss,,,Mississippi,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Helen Tennison,Helen Tennison,,,
30063,NWU-2,null,null,,-,-,-,-,Elaphe,obsoleta,confinis,B. & G.,- - - - Elaphe obsoleta confinis,Monticello (Pearl River) Miss,,,Mississippi,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Helen Tennison,Helen Tennison,,,
30064,NWU-84,null,null,,-,-,-,-,Elaphe,obsoleta,lindheimerii,"(Baird and Girard, 1853)",- - - - Elaphe obsoleta lindheimerii,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30065,NWU-83,null,null,,-,-,-,-,Elaphe,vulpina,-,"(Baird and Girard, 1853)",- - - - Elaphe vulpina -,Evanston,,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,W.E. Clifford,W. E. Clifford,,,
30066,NWU-1,null,null,,-,-,-,-,Elaphe,vulpina,-,"(Baird and Girard, 1853)",- - - - Elaphe vulpina -,Minnesota,,,Minnesota,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30067,NWU-41,null,null,,-,-,-,-,Pituophis,catenifer,-,"(Blainville, 1835)",- - - - Pituophis catenifer -,"San Francisco, Cal",,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30068,NWU-48?,null,null,,-,-,-,-,Pituophis,sayi,-,"(Schlegel, 1837)",- - - - Pituophis sayi -,Nebraska,,,Nebraska,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30069,NWU-204,null,null,,-,-,-,-,Pituophis,sayi,-,"(Schlegel, 1837)",- - - - Pituophis sayi -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30070,NWU-47,null,null,,-,-,-,-,Lampropeltis,getulis,holbrooki,"Stejneger, 1902",- - - - Lampropeltis getulis holbrooki,"Union Co., Illinois",,,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30071,NWU-268,null,null,,-,-,-,-,Lampropeltis,getula,boylii,B. & G.,- - - - Lampropeltis getula boylii,"Fort Tejon, Cal.",,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30072,NWU-49,null,null,,-,-,-,-,Lampropeltis,getula,-,"(Linnaeus, 1766)",- - - - Lampropeltis getula -,South Carolina,,,South Carolina,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30073,NWU-62,null,null,,-,-,-,-,Lampropeltis,getula,boylii,B. & G.,- - - - Lampropeltis getula boylii,California,,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30074,NWU-210,null,null,,-,-,-,-,Lampropeltis,getula,holbrooki,,- - - - Lampropeltis getula holbrooki,Kansas,,,Kansas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Samuel Arny,Samuel Arny,,,
30075,NWU-417,null,null,,-,-,-,-,Lampropeltis,rhombomaculata,aculata,"(Holbrook, 1840)",- - - - Lampropeltis rhombomaculata -,Florida,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Wm. Doering,W. Doering,,,
30076,NWU-48?,null,null,,-,-,-,-,Lampropeltis,triangulum,triangulum,"(Lacepede, 1789)",- - - - Lampropeltis triangulum triangulum,"Cook C., Ill",,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,R. Kennicott,R. Kennicott,,,
30077,NWU-419,null,null,,-,-,-,-,Lampropeltis,triangulum,amaora,"Cope, 1861",- - - - Lampropeltis triangulum amaora,Florida?,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Wm. Doering,W. Doering,,,
30078,NWU-419,null,null,,-,-,-,-,Lampropeltis,triangulum,amaora,"Cope, 1861",- - - - Lampropeltis triangulum amaora,Florida?,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Wm. Doering,W. Doering,,,
30079,NWU-419,null,null,,-,-,-,-,Lampropeltis,triangulum,amaora,"Cope, 1861",- - - - Lampropeltis triangulum amaora,Florida?,,,Florida,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Wm. Doering,W. Doering,,,
30080,NWU-50,null,null,,-,-,-,-,Lampropeltis,triangulum,gentilis,"(Baird and Girard, 1853)",- - - - Lampropeltis triangulum gentilis,Louisiana,,,Louisiana,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30081,NWU-514,null,null,,-,-,-,-,Lampropeltis,calligaster,-,Harlan,- - - - Lampropeltis caligaster -,,,,,United States of America,,,Northwestern University Herp Coll.,Northwestern University,,,,,
30082,NWU-399,null,null,,-,-,-,-,Contia,tenuis,-,"(Baird & Girard, 1852)",- - - - Contia tenuis -,California,,,California,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30083,NWU-228,null,null,,-,-,-,-,Cemophora,coccinea,-,"(Blumenbach, 1788)",- - - - Cemophora coccinea -,Georgia,,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30084,NWU-229,null,null,,-,-,-,-,Cemophora,coccinea,-,"(Blumenbach, 1788)",- - - - Cemophora coccinea -,Georgia,,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30085,NWU-261,null,null,,-,-,-,-,Cemophora,coccinea,-,"(Blumenbach, 1788)",- - - - Cemophora coccinea -,Georgia,,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30086,NWU,null,null,,-,-,-,-,Rhinocheilus,lecontei,-,"Baird & Girard, 1852",- - - - Rhinocheilus lecontei -,Texas,,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30087,NWU-315,null,null,,-,-,-,-,N[V]atrix ,rhombifera,-,Hallowell,- - - - Natrix rhombifera -,"Union Co., Illinois",,Union County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Kenicott,Robert Kennicott,,,
30088,NWU-106,null,null,,-,-,-,-,Natrix,rigida,-,"Say in James, 1824",- - - - Natrix rigida -,Georgia,,,Georgia,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30089,NWU-269,null,null,,-,-,-,-,Natrix,seftemvittata,-,"Say in James, 1824",- - - - Natrix seftemvittata -,"Evanston, Illinois",,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30090,NWU-105,null,null,,-,-,-,-,Natrix,seftemvittata,-,"Say in James, 1824",- - - - Natrix seftemvittata -,Pennsylvania,,,Pennsylvania,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30091,NWU-103,null,null,,-,-,-,-,Natrix,sipedon,-,"Linnaeus, 1758",- - - - Natrix sipedon -,Eastern states,,,,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,
30092,NWU,null,null,,-,-,-,-,Natrix,sipedon,fasciata,"Linnaeus, 1758",- - - - Natrix sipedon fasciata,,,,,United States of America,,,Northwestern University Herp Coll.,Northwestern University,J.H. Hood,J. H. Hood,"Sept 20, 1905",1905-09-20,
30093,NWU-29,null,null,,-,-,-,-,Natrix  (Ok written in front of name),sipedon,transversa,Hallowell,- - - - Natrix  (Ok written in front of name) sipedon transversa,"Brazos River, Texas",,,Texas,United States of America,,,Northwestern University Herp Coll.,Northwestern University,Smithsonian Institute,Smithsonian Institution,,,[Ok written in front of taxonomic name]
30094,NWU-237,null,null,,-,-,-,-,Storeria,dekayi,-,"Holbrook, 1836",- - - - Storeria dekayi -,"Cook Co., Illinois",,Cook County,Illinois,United States of America,,,Northwestern University Herp Coll.,Northwestern University,,,,,
