HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,GEOREFERENCE_SOURCE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,VERBATIM_DATE,BEGAN_DATE,END_DATE,SPECIMEN_EVENT_TYPE,VERIFICATIONSTATUS
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Lanius ludovicianus migrans,CHAS:Bird:3305,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Lanius ludovicianus migrans,CHAS:Bird:3384,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Lanius ludovicianus ludovicianus,CHAS:Bird:3385,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Lanius ludovicianus migrans,CHAS:Bird:3389,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Lanius ludovicianus migrans,CHAS:Bird:3390,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3165,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3167,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3166,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3168,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3169,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3170,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Turdus migratorius migratorius,CHAS:Bird:3172,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus guttata pallasii,CHAS:Bird:3146,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus guttata pallasii,CHAS:Bird:3147,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus guttata pallasii,CHAS:Bird:3148,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Hylocichla mustelina,CHAS:Bird:3162,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus guttatus pallasii,CHAS:Bird:3150,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus ustulatus swainsoni,CHAS:Bird:3141,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus ustulatus swainsoni,CHAS:Bird:3145,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Catharus fuscescens,CHAS:Bird:3126,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus calendula calendula,CHAS:Bird:3290,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus calendula calendula,CHAS:Bird:3291,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus calendula calendula,CHAS:Bird:3292,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus satrapa satrapa,CHAS:Bird:3293,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus satrapa satrapa,CHAS:Bird:3294,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Regulus satrapa satrapa,CHAS:Bird:3652,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Polioptila caerulea caerulea,CHAS:Bird:3666,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Polioptila caerulea caerulea,CHAS:Bird:3667,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,"Geneva, Ill.",41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Vireo flavifrons,CHAS:Bird:3649,1894 or about 1881,1881-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,"Geneva, Ill.",41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Vireo flavifrons,CHAS:Bird:3650,1894 or about 1881,1881-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3259,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3260,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3261,May 1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3262,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3263,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3264,05/01/1894,1894-05-01,1894-05-01,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3266,May 1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3267,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3268,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Passerina cyanea,CHAS:Bird:3407,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carpodacus purpureus,CHAS:Bird:3457,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3619,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3620,05/01/1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3621,05/01/1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3622,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3623,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3624,05/01/1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3625,05/01/1894,1894-05-01,1894-05-30,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3630,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis,CHAS:Bird:3631,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Carduelis tristis tristis,CHAS:Bird:4713,05/01/1894,1894-05-01,1894-05-01,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Pipilo erythrophthalmus,CHAS:Bird:3379,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Pipilo erythrophthalmus,CHAS:Bird:3394,05/01/1894,1894-05-01,1894-05-01,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Pipilo erythrophthalmus,CHAS:Bird:3395,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Pipilo erythrophthalmus,CHAS:Bird:3396,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Pipilo erythrophthalmus,CHAS:Bird:3397,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3412,about 1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3413,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3414,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3415,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3417,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3418,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3419,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
"North America, United States, Illinois, Kane County",Geneva,,41.887528,-88.305352,World Geodetic System 1984,3562,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-23,Spiza americana,CHAS:Bird:3420,1894,1894-01-01,1894-12-31,accepted place of collection,unverified
