COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
673,ekrimmel,2017.14.293,,,,,,,,,,[CHAS:Mamm]2017.14,Ephydridae,legacy,unknown,,Fly.,1926,1926-01-01,1926-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
675,ekrimmel,2017.14.320,Herbert C. Brun-1085,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 18 1928,1928-08-18,1928-08-18,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
676,ekrimmel,2017.14.318,Herbert C. Brun-121,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 14 1928,1928-07-14,1928-07-14,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
677,ekrimmel,2017.14.321,Herbert C. Brun-1654,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jun 08 1929,1929-06-08,1929-06-08,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
678,ekrimmel,2017.14.297,Herbert C. Brun-1669,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 23 1927,1927-05-23,1927-05-23,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
679,ekrimmel,2017.14.322,Herbert C. Brun-1880,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 10 1929,1929-07-10,1929-07-10,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
680,ekrimmel,2017.14.323,Herbert C. Brun-2098,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jun 30 1930,1930-06-30,1930-06-30,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
681,ekrimmel,2017.14.294,Herbert C. Brun-213,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,1926,1926-01-01,1926-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
682,ekrimmel,2017.14.308,Herbert C. Brun-214,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 27 1927,1927-08-27,1927-08-27,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
683,ekrimmel,2017.14.299,Herbert C. Brun-215,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 25 1927,1927-05-25,1927-05-25,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
684,ekrimmel,2017.14.298,Herbert C. Brun-216,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 24 1927,1927-05-24,1927-05-24,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
685,ekrimmel,2017.14.304,Herbert C. Brun-217,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 03 1927,1927-08-03,1927-08-03,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
686,ekrimmel,2017.14.307,Herbert C. Brun-218,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 08 1927,1927-08-08,1927-08-08,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
687,ekrimmel,2017.14.300,Herbert C. Brun-219,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 26 1927,1927-05-26,1927-05-26,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
688,ekrimmel,2017.14.305,Herbert C. Brun-220,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 03 1927,1927-08-03,1927-08-03,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
689,ekrimmel,2017.14.302,Herbert C. Brun-221,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 19 1927,1927-07-19,1927-07-19,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
690,ekrimmel,2017.14.303,Herbert C. Brun-222,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 20 1927,1927-07-20,1927-07-20,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
691,ekrimmel,2017.14.306,Herbert C. Brun-223,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Aug 04 1927,1927-08-04,1927-08-04,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
692,ekrimmel,2017.14.301,Herbert C. Brun-231,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jun 15 1927,1927-06-15,1927-06-15,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
693,ekrimmel,2017.14.295,Herbert C. Brun-310,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 29 1926,1926-07-29,1926-07-29,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on window,accepted place of collection
694,ekrimmel,2017.14.296,Herbert C. Brun-324,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Oct 01 1926,1926-10-01,1926-10-01,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on cellar window,accepted place of collection
1598,ekrimmel,2017.14.1463,Herbert C. Brun-325,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pseudoleria pectinata,legacy,C. W. Johnson,,Fly.,1925,1925-01-01,1925-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Erica Krimmel,2017-09-26,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
695,ekrimmel,2017.14.309,Herbert C. Brun-331,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Nov 30 1927,1927-11-30,1927-11-30,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on cellar window,accepted place of collection
696,ekrimmel,2017.14.2220,Herbert C. Brun-428,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,Jul 29 1926,1926-07-29,1926-07-29,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,missing,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on window,accepted place of collection
697,ekrimmel,2017.14.310,Herbert C. Brun-665,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 21 1928,1928-05-21,1928-05-21,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,on cellar window,accepted place of collection
698,ekrimmel,2017.14.324,Herbert C. Brun-685,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 29 1928,1928-05-29,1928-05-29,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reserve,Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
699,ekrimmel,2017.14.311,Herbert C. Brun-726,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Heleomyzidae,legacy,unknown,,Fly.,May 26 1928,1928-05-26,1928-05-26,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Julia Colby,2010-09-20,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by Julia Colby (2010-09-20). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
