guid,scientific_name,made_date,nature_of_id,accepted_fg,identification_remarks,agent_1
CHAS:Herp:10186,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10187,Scaphiopus hammondii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1027,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1028,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1029,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1030,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1031,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1032,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1033,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1034,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1035,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1036,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1037,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1038,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1039,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1040,Rana cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10520,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10521,Rana sylvatica cantabrigensis,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10540,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10541,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10542,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10543,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10544,Bufo fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10551,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10552,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10553,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10554,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10555,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10556,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10557,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10558,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10559,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10560,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10561,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10562,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10767,Rana heckscheri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10768,Rana heckscheri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10769,Rana heckscheri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10846,Eurycea longicauda guttolineata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10851,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10869,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10888,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10889,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:1089,Leurognathus marmoratus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10890,Bufo americanus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10901,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10902,Pseudacris nigrita triseriata,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10904,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10918,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10919,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10920,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10921,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10922,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10923,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10924,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10925,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10926,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10927,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10928,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10929,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:10930,Rana utricularia,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11096,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11097,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11294,Bufo terrestris,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11343,Bufo simus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11344,Bufo simus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:11348,Scaphiopus sp.,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12512,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12542,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12554,Acris gryllus crepitans,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12558,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12559,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12560,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12565,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12585,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12586,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12587,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12588,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12589,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12590,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12591,Triturus viridescens viridescens,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12592,Hyla crucifer,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12599,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12621,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12622,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12623,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12624,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12640,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12641,Bufo alvarius,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12642,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12643,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12644,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12645,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12646,Bufo punctatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12647,Bufo woodhousii woodhousii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:127,Bufo woodhousii fowleri,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12726,Scaphiopus holbrookii holbrookii,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12733,Bufo cognatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12734,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12735,Bufo debilis insidior,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12741,Hyla regilla,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12744,Bufo boreas boreas,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12745,Bufo boreas boreas,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12746,Bufo boreas boreas,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12791,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12792,Ambystoma jeffersonianum,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12793,Manculus quadridigitatus quadridigitatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12794,Manculus quadridigitatus quadridigitatus,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
CHAS:Herp:12803,Bufo terrestris,,unknown,0,Previous identification per 2008-2012 inventory spreadsheet and FileMaker Pro database record.,unknown
