CAT_NUM,DEL_EVENT
8737,3229194
8738,3230051
8739,3229195
874,3395928
8740,3229029
8741,3230154
8742,3228988
8743,3230212
8744,3230342
8745,3230238
8746,3229189
8747,3229151
8748,3228915
8749,3228910
875,3393981
8750,3230229
8751,3230129
8752,3230130
8753,3229008
8754,3230326
8755,3230002
8756,3229022
8757,3230523
8758,3230325
8759,3230008
876,3235015
8760,3229985
8761,3230009
8762,3229027
8763,3229258
8764,3229259
8765,3229260
8766,3228864
8767,3230153
8768,3230134
8769,3230337
877,3235016
8770,3229979
8771,3230335
8772,3229776
8773,3229255
8774,3229110
8775,3230120
8776,3228911
8777,3228918
8778,3230126
8779,3230254
878,3236186
8780,3230236
8781,3228931
8782,3228978
8783,3229358
8784,3229453
8785,3229318
8786,3229204
8787,3230241
8788,3230222
8789,3230240
879,3230972
8790,3230522
8791,3230351
8792,3228894
8793,3228980
8794,3230338
8795,3228887
8796,3229190
8797,3230075
8798,3230217
8799,3230336
88,3233535
8800,3229136
8801,3229064
8802,3230208
8803,3230244
8804,3230259
8805,3230093
8806,3230333
8807,3230228
8808,3229129
8809,3229184
881,3233895
8810,3230094
8811,3230189
8812,3230123
8813,3230124
8814,3229881
8815,3230076
8816,3229191
8817,3228893
8818,3230277
8819,3228895
882,3234065
8820,3230077
8821,3230282
8822,3230203
8823,3229045
8824,3230331
8825,3230339
8826,3230198
8827,3229721
8828,3230318
8829,3230307
8830,3230334
8831,3228927
8832,3230349
8833,3229202
8834,3229722
8835,3230190
8836,3230287
8837,3230098
8838,3230245
8839,3229818
884,3233299
8840,3230260
8841,3230073
8842,3229882
8843,3229817
8844,3229631
8845,3230125
8846,3230209
8847,3229137
8848,3229207
8849,3230546
885,3237036
8850,3230242
8851,3230155
8852,3230150
8853,3229059
8854,3230003
8855,3230151
8856,3230128
8857,3230207
8858,3228919
8859,3228920
886,3232819
8860,3230288
8861,3230261
8862,3228923
8863,3228984
8864,3229073
8865,3230323
8866,3230263
8867,3229063
8868,3230283
8869,3230350
8870,3229152
8871,3230171
8872,3230191
8873,3230072
8874,3230340
8875,3229203
8876,3230213
8877,3230251
8878,3230252
8879,3230299
888,3392090
8880,3230172
8881,3230173
8882,3229812
8883,3229775
8884,3230186
8885,3228881
8886,3228882
8887,3228926
8888,3229774
8889,3230083
889,3233898
8890,3228879
8891,3228892
8892,3228883
8893,3230016
8894,3230174
8895,3230138
8896,3230078
8897,3229130
8898,3230210
8899,3229177
890,3395175
8900,3229114
8901,3229109
8902,3229060
8903,3229023
8904,3229061
8905,3230239
8906,3230246
8907,3230549
8908,3230223
8909,3230122
891,3233900
8910,3229980
8911,3228909
8912,3230004
8913,3228921
8914,3230116
8915,3230352
8916,3230068
8917,3230041
8918,3229087
8919,3230551
892,3233226
8920,3230257
8921,3230255
8923,3230219
8924,3230227
8925,3228856
8926,3230169
8927,3230278
8929,3230320
893,3395924
8930,3229990
8931,3240194
8932,3240195
8933,3240196
8934,3240382
8935,3240580
8937,3240416
8939,3240415
894,3395925
8940,3236521
8944,3230955
8945,3230982
8946,3231052
8947,3229726
8948,3229931
8949,3229773
895,3395926
8950,3398292
8951,3231810
8952,3231811
8953,3231799
8954,3398293
8956,3229665
8957,3229688
8959,3230929
896,3395935
8960,3230948
8961,3231083
8962,3231084
8963,3230950
8964,3230740
8965,3231022
8966,3236670
8967,3236671
8968,3236882
8969,3236669
8970,3238002
8971,3236626
8972,3237627
8973,3237079
8974,3237086
8975,3238003
8976,3237081
8977,3240487
8979,3229068
898,3395468
8980,3395044
8981,3394213
8982,3240914
8985,3236773
8986,3232426
8988,3239896
899,3233274
8995,3238860
8996,3239556
8997,3239558
8999,3395041
9,3235227
900,3392083
9000,3396721
9001,3396462
9002,3235339
9003,3396463
9004,3236198
9005,3233037
9006,3399211
9007,3235902
9008,3236750
9009,3236751
901,3395176
9010,3232898
9011,3232694
9012,3240386
9013,3233229
9014,3240995
9015,3241047
9016,3233199
9018,3233234
9019,3233140
902,3228295
9020,3234437
9021,3233200
9022,3233682
9023,3233160
9024,3232718
9025,3233061
9026,3232693
9027,3232651
9028,3233233
9029,3232863
903,3228296
9030,3232864
9031,3232865
9032,3233128
9033,3238001
9034,3237637
9035,3240700
9036,3240915
9037,3394963
9038,3240308
9039,3240566
904,3395115
9040,3239557
9044,3240586
9045,3238429
9046,3234456
9047,3234694
9048,3240310
9049,3240270
905,3395116
9050,3240309
9051,3394286
9052,3239610
9053,3229307
9054,3234718
9056,3394255
9057,3232114
9058,3232109
9059,3397525
906,3399390
9060,3235219
9061,3229319
9066,3394289
9067,3396530
9068,3236752
9069,3236719
907,3234115
9070,3236698
9071,3236504
9072,3237139
9073,3236877
9074,3233403
9075,3234429
9076,3234364
9077,3234404
9078,3234428
9079,3234435
908,3237189
9080,3234271
9081,3232725
9082,3233174
9083,3233167
9084,3232742
9085,3232743
9086,3233055
9087,3233609
9088,3394201
9089,3394203
909,3237190
9090,3394194
9091,3394864
9092,3236549
9093,3237628
9094,3236627
9095,3236578
9096,3237680
9097,3237683
9098,3237678
9099,3237993
91,3233489
910,3392070
9100,3237636
9101,3237681
9102,3236492
9103,3236466
9104,3236526
9105,3237156
9106,3236493
9107,3236718
9108,3237682
9109,3236677
911,3392069
9110,3236525
9111,3236495
9112,3238367
9114,3240052
9115,3239070
9116,3227654
9117,3227358
9118,3391224
9119,3391225
912,3240551
9120,3391411
9121,3390771
9124,3231059
9125,3230500
9127,3390772
9129,3394202
913,3240249
9130,3236676
9131,3237054
9132,3238366
9133,3236678
9134,3234432
9135,3234433
9136,3232726
9137,3232727
9138,3232998
9139,3232999
914,3396136
9140,3233094
9143,3229767
9144,3229671
9145,3229937
9146,3229651
9147,3229936
9148,3229811
9149,3230147
915,3237061
9150,3229654
9151,3229768
9152,3229852
916,3399287
9160,3229853
9161,3230574
9162,3229921
9163,3230168
9164,3229918
9165,3229711
9166,3230112
9167,3230113
9168,3230157
9169,3229637
917,3394862
9170,3229609
9171,3229636
9172,3229958
9173,3229926
9174,3230167
9175,3229959
9176,3229919
9177,3229851
9178,3229960
9179,3229847
918,3233452
9180,3230162
9181,3229946
9182,3229766
9183,3399286
9184,3227774
9185,3395896
9186,3395895
9187,3394934
9188,3395898
919,3392089
9190,3236073
9191,3236072
9192,3235642
9195,3230133
9196,3395894
9197,3241628
9198,3229131
9199,3236323
92,3395251
920,3398059
9200,3236324
9201,3236478
9202,3236399
9203,3237999
9204,3236041
9207,3238292
921,3236982
9211,3233948
9212,3395114
9217,3240083
9219,3232737
922,3236455
9220,3233308
9221,3236133
9222,3395120
9223,3394863
9224,3394143
9225,3238072
9226,3238073
9227,3399465
9228,3394138
9229,3232880
923,3236482
9230,3233653
9231,3227653
9232,3229796
9233,3238859
9234,3231839
9235,3236409
9236,3236522
9238,3239214
924,3233850
9241,3228178
9242,3236182
9243,3228729
9244,3235160
9245,3240937
9246,3395369
9247,3394218
9249,3229264
925,3395923
9250,3231069
9253,3234526
9254,3399217
9256,3240426
9257,3241079
9258,3241080
926,3230761
9260,3231390
9261,3240806
9265,3395792
927,3230828
9272,3235626
9273,3235621
9274,3235622
9275,3232602
9278,3227707
928,3237071
9299,3242943
93,3233979
930,3237062
931,3233004
9316,3240764
932,3237025
9332,3395782
9334,3236583
9340,3398181
9343,3398182
935,3392730
9352,3231776
9355,3394250
9359,3231770
936,3234069
9360,3239502
9361,3238385
9362,3238380
9364,3238381
9365,3239852
9366,3238382
9367,3239778
9368,3238059
9369,3238563
937,3230829
9370,3238564
9371,3238407
9372,3239642
9373,3239834
9374,3238565
9375,3239503
9376,3239504
9377,3239505
9378,3239506
9379,3239756
938,3230855
9380,3239757
9381,3239616
9382,3239617
9383,3239618
9384,3239622
9385,3239623
9386,3239624
9387,3239625
9388,3239835
939,3229658
9390,3394290
9391,3395366
9392,3395367
9393,3236772
9394,3233108
9395,3233561
940,3390829
9402,3238566
9403,3238567
9404,3238560
9405,3239782
9406,3239783
9407,3239762
9408,3239763
9409,3239713
941,3390828
9410,3239706
9411,3239707
9412,3239711
9413,3394140
9414,3232637
9415,3236043
9416,3394291
9419,3394292
9420,3397217
9421,3394141
9422,3236505
943,3236885
9430,3228711
9431,3228734
9432,3229433
9433,3229459
9434,3229274
9435,3229528
9436,3228304
9437,3229382
9438,3229577
9439,3229374
944,3236361
9441,3229303
9442,3228817
9443,3228818
9445,3228718
9446,3228719
9449,3229299
945,3236170
9450,3229300
9452,3229370
9453,3228372
9454,3229273
9458.1,3232720
9458.2,3234188
9459,3235757
946,3236755
9460,3235585
9461,3235588
9462,3235491
9463,3235517
9464,3234189
9465,3234190
9466,3234187
9467,3234298
9468,3235370
9469,3235353
947,3236171
9470,3394137
9471,3232447
9472,3232200
9473,3232188
9474,3232022
9475,3232752
9476,3232875
9477,3233162
9478,3231936
9479,3231937
948,3236166
9480,3231264
9481,3232348
9482,3232349
9483,3232797
9484,3232866
9485,3233679
9486,3234743
9487,3234816
9488,3234473
949,3236167
9490,3234379
9491,3234476
9492,3232767
9493,3232023
9494,3232052
9495,3233104
9496,3232650
9497,3232631
9498,3235853
9499,3234203
950,3234174
9500,3234199
9501,3234200
9502,3235221
9503,3234169
9504,3235567
9505,3235568
9506,3235354
9507,3234297
9508,3234164
9509,3235327
951,3236756
9510,3234608
9511,3234607
9512,3235328
9513,3235194
9514,3235220
9516,3238362
9517,3236506
9518,3237655
9519,3236573
952,3237769
9520,3236850
9521,3237212
9522,3235832
9523,3235847
9524,3234742
9525,3234201
9526,3234202
9527,3234606
9528,3238445
9530,3235427
9531,3232582
9532,3232656
9533,3232682
9534,3232683
9535,3233845
9536,3235204
9538,3234913
9539,3236609
954,3232791
9540,3233562
9541,3232372
9542,3233655
9543,3233388
9544,3233654
9545,3232921
9546,3232583
9547,3232929
9548,3234477
9549,3235644
955,3232736
9550,3235332
9551,3232930
9552,3232955
9553,3233311
9554,3233047
9555,3233141
9556,3232516
9557,3232612
9558,3232613
9559,3233680
956,3233181
9560,3232805
9561,3232878
9562,3233103
9563,3233127
9564,3233077
9565,3232415
9566,3232899
9567,3233728
9568,3233729
9569,3233315
957,3233232
9570,3232283
9571,3232906
9572,3232907
9573,3232976
9574,3232977
9575,3232994
9576,3232652
9577,3233163
9578,3233117
9579,3233118
958,3233165
9580,3233166
9581,3232769
9582,3232571
9583,3231407
9584,3232573
9585,3232148
9586,3232024
9587,3233142
9588,3233043
9589,3232025
959,3232759
9590,3232848
9591,3233702
9592,3232768
9593,3232149
9594,3234243
9595,3234244
9596,3232948
9597,3232095
9598,3232168
9599,3232951
960,3235750
9600,3232978
9601,3235880
9602,3235500
9603,3235782
9604,3235878
9605,3235879
9606,3235881
9607,3233169
9608,3233139
9609,3232282
961,3237040
9610,3232375
9611,3232376
9612,3232881
9613,3232377
9614,3232905
9615,3232873
9616,3232874
9617,3233134
9618,3233135
9619,3232979
962,3233323
9620,3232163
9622,3232164
9623,3233586
9624,3232027
9625,3233078
9626,3233156
9627,3233045
9628,3233049
9629,3231955
963,3232912
9630,3232614
9631,3233044
9632,3232632
9633,3232982
9634,3231408
9635,3232701
9636,3232702
9637,3232684
9638,3234671
9639,3234535
9640,3233161
9641,3231935
9642,3232572
9643,3233658
9644,3233726
9645,3232708
9646,3232781
9647,3232771
9648,3233074
9649,3233905
9650,3232784
9651,3232810
9652,3232811
9653,3232879
9654,3233907
9655,3234138
9656,3232909
9657,3233370
9658,3232989
9659,3233048
966,3394073
9660,3394103
9661,3233946
9662,3233820
9663,3233503
9664,3234128
9665,3233819
9666,3394987
9667,3394102
9668,3395085
9669,3232910
967,3393133
9670,3232983
9671,3233067
9672,3233293
9673,3233288
9674,3233289
9675,3233069
9676,3232931
9677,3234140
9678,3232776
9679,3232981
968,3237142
9680,3234191
9681,3234129
9682,3233034
9683,3233035
9684,3232904
9685,3232812
9686,3232782
9689,3235762
969,3237528
9690,3235518
9691,3394096
9692,3397292
9693,3237784
9694,3237719
9695,3237642
9696,3237207
9697,3236805
9698,3237717
97,3236811
970,3231563
9701,3394108
9704,3395282
9705,3397290
9708,3237211
9709,3238125
971,3240025
9710,3236878
9711,3237716
9712,3237638
9713,3236736
9714,3236574
9715,3238359
9716,3238120
9717,3237649
9718,3237686
9719,3236576
9721,3234137
9722,3233539
9723,3233697
9724,3233144
9725,3232770
9726,3233369
9727,3233519
9728,3233520
9729,3234141
973,3230767
9730,3232783
9731,3233906
9732,3233494
9733,3232901
9734,3233446
9735,3233471
9736,3237663
9737,3397293
9738,3397296
9739,3227763
974,3229537
9740,3230262
9741,3393324
9742,3232181
9743,3232182
9744,3231877
9745,3395121
9746,3395119
9747,3395122
975,3400447
9751,3396149
9754,3394857
9755,3395318
9756,3394858
9758,3395311
9759,3395312
9760,3394859
9761,3395308
9762,3395309
9763,3395087
9764,3395150
9765,3395245
9766,3394926
9767,3394860
9768,3394861
9769,3231681
977,3239726
9772,3394264
9773,3394107
9774,3394071
9776,3237210
9777,3237662
9778,3238267
9779,3233072
9780,3232902
9781,3394200
9782,3232897
9783,3233565
9784,3232838
9785,3238360
9786,3233073
9787,3233445
9788,3234131
9789,3397291
9790,3394922
9791,3394111
9792,3395152
9793,3231158
9795,3395314
9796,3394923
9797,3395310
9798,3395153
9799,3394927
980,3234068
9800,3395316
9801,3394924
9802,3395246
9803,3395317
9804,3394925
9805,3227441
9806,3227490
9807,3227987
9808,3227491
9809,3228013
9811,3395151
9812,3395154
9813,3395155
9814,3395156
9815,3395157
9816,3395158
9817,3235969
9819,3395319
982,3241509
9820,3394106
9821,3395247
9822,3395248
9823,3395249
9824,3395250
9825,3394988
9826,3232028
9827,3231722
9828,3231723
9829,3231724
983,3241562
9830,3231818
9831,3399192
9832,3397307
9833,3399191
9834,3399422
9835,3397450
9837,3397306
9838,3397445
9839,3397444
984,3399288
9840,3397451
9842,3399421
9843,3397405
9844,3397304
9845,3397305
9846,3237616
9847,3237331
9848,3396147
9849,3396148
985,3399289
9850,3237330
9851,3396150
9852,3394104
9853,3394100
9854,3395328
9855,3394098
9856,3394101
9857,3394099
9858,3395327
986,3399290
9860,3395320
9861,3395616
9863,3397453
9864,3233870
9865,3233902
9866,3394097
9869,3238004
987,3399291
9870,3232532
9871,3397447
9872,3397448
9873,3233994
9875,3397404
9879,3397452
988,3399292
9880,3397446
9881,3397449
9885,3228014
9886,3241393
9887,3233880
9888,3394070
9889,3241069
989,3230461
9893,3234142
9894,3395615
9897,3240967
9898,3395315
9899,3232609
990,3230836
9901,3229335
9902,3228970
9905,3229771
9906,3229352
9907,3395280
9908,3236050
9909,3234939
991,3234886
9911,3237269
9919,3227516
992,3238265
9920,3232301
9921,3232973
9922,3234769
993,3234891
9930,3395281
994,3235555
9945,3395278
9947,3236904
9948,3240901
9950,3241068
9951,3240774
9952,3240896
9953,3240691
9954,3240951
9955,3240411
9957,3240418
9960,3240900
9961,3240581
9962,3240855
9963,3240902
9965,3237671
9966,3238337
9970,3240881
9971,3240984
9972,3240903
9973,3240419
9975,3240950
9976,3240410
9977,3240412
9979,3233879
9983,3227494
9984,3241067
9986,3227495
9989,3240961
9990,3233371
9992,3240583
9993,3240602
9994,3238317
9995,3241119
9996,3240772
9997,3240823
9998,3240824
9999,3240828
