part_name,ATTRIBUTE_TYPE,guid,remark,determiner,DETERMINED_DATE,ATTRIBUTE_VALUE
whole organism (70% ethanol),location,CHAS:Herp:14726,,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14727,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14728,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14729,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1473,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:14730,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14731,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14732,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14733,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1474,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1475,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:14751,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14752,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14753,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14754,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14755,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14756,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14757,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:14758,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:14759,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1476,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1477,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1478,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:1479,Stored in jar with CHAS 1472-1479.,John Archer,2017-08-24,Reebie: Locker 312A: Unit 30: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:14907,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14908,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14909,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14910,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14911,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14912,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14913,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14914,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14915,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14916,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14934,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14935,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14936,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14937,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14938,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14939,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1494,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:14940,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14941,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14942,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14943,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14944,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14945,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14946,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14947,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14948,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14949,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1495,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14950,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14951,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14952,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14953,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14954,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14955,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14956,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14957,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14958,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14959,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1496,,John Archer,2015-04-23,Reebie: Locker 312A: Unit 28: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14960,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14961,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14962,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14963,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14964,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14965,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14966,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14967,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14968,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14969,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1497,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14970,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 27: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:14971,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:14972,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:14973,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 27: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:14974,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 28: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:14975,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14976,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14977,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14978,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14979,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1498,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14980,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14981,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14982,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:14983,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14984,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14985,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14986,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14987,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14988,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14989,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:1499,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:14990,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14991,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14992,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14993,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14994,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14995,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:14996,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 25: Shelf F
whole organism (70% ethanol),location,CHAS:Herp:150,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1500,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1501,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1502,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1503,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1504,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1505,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15058,"Stored in jar with CHAS 15058-60, 15179-83",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15059,"Stored in jar with CHAS 15058-60, 15179-83",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1506,,John Archer,2015-03-11,Reebie: Locker 312A: Unit 25: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15060,"Stored in jar with CHAS 15058-60, 15179-83",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15061,"Stored in jar with CHAS 13829-31, 15061-2, 15184-8, 15490-2",John Archer,2017-08-31,Reebie: Locker 312A: Unit 30: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15062,"Stored in jar with CHAS 13829-31, 15061-2, 15184-8, 15490-2",John Archer,2017-08-31,Reebie: Locker 312A: Unit 30: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15063,"Stored in jar with CHAS 6988, 15063, 15493-4, 15495",John Archer,2016-11-21,Reebie: Locker 312A: Unit 30: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:15064,Stored in jar with CHAS 15064-6 Should read 15064-5,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:15065,Stored in jar with CHAS 15064-6 Should read 15064-5,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:15066,,John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:15067,,John Archer,2015-04-10,Reebie: Locker 312A: Unit 26: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:15068,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15069,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15070,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15071,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15072,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15073,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15074,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15075,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15076,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15077,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15078,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15079,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15080,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15081,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15082,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15083,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15084,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15085,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15086,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15087,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:15088,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15089,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:1509,"Stored in jar with CHAS 1509, 1510.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:15090,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15091,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15092,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
whole organism (70% ethanol),location,CHAS:Herp:15093,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15094,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15095,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15096,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15097,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15098,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15099,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:151,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf D
whole organism (70% ethanol),location,CHAS:Herp:1510,"Stored in jar with CHAS 1509, 1510.",John Archer,2016-11-21,Reebie: Locker 312A: Unit 29: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:15100,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15101,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15102,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15103,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15104,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15105,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15106,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15107,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15108,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15109,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf B
whole organism (70% ethanol),location,CHAS:Herp:15110,,John Archer,2015-03-20,Reebie: Locker 312A: Unit 26: Shelf C
