guid,part_name,ATTRIBUTE_TYPE,ATTRIBUTE_VALUE,remark,determiner,DETERMINED_DATE
CHAS:Herp:5248,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with CHAS 5248, 6020",John Archer,2019-02-05
CHAS:Herp:6020,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with CHAS 5248, 6020",John Archer,2019-02-05
CHAS:Herp:6009,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,Stored in jar with CHAS 6009-12,John Archer,2019-02-05
CHAS:Herp:6010,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,Stored in jar with CHAS 6009-12,John Archer,2019-02-05
CHAS:Herp:6011,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,Stored in jar with CHAS 6009-12,John Archer,2019-02-05
CHAS:Herp:6012,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,Stored in jar with CHAS 6009-12,John Archer,2019-02-05
CHAS:Herp:1954.5355.2349,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2452,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2453,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2463,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2499,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2500,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2501,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2502,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2503,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2519,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2520,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2521,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2530,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2531,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2532,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:1954.5355.2550,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,"Stored in jar with NWU 2349, 2452-53, 2463, 2499-2503, 2519-21, 2530-32, 2550",Dawn R. Roberts,2015-10-21
CHAS:Herp:30,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:1514,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:3579,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:7740,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:10874,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:15158,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:16776,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2014-09-17
CHAS:Herp:1954.5355.708,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf D,,Dawn R. Roberts,2015-10-21
CHAS:Herp:2171,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:2172,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:13190,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:13192,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:13785,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:13786,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:13946,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 13190, 13192, 13785-6, 13946, 2171, 2172; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5015,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5017,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5097,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8096,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8097,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8098,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8099,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8100,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8101,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8230,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8231,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8232,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8233,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8234,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8235,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8268,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8289,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8306,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8307,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8382,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8383,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8737,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8738,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:8742,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5015, 5017, 5097, 8096, 8097, 8098, 8099, 8100-1, 8230, 8231-2, 8233-4, 8235, 8268, 8289, 8306, 8307, 8382-3, 8737-8, 8742; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5036,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5037,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5062,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5063,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5064,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6119,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6120,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6136,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6293,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6608,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6609,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6618,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6910,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6920,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:6921,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9421,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9422,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9423,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9424,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9425,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:11123,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5036-7, 5062-4, 6618, 6119-20, 6136, 6293,  6608-9, 9421-5, 6910, 6920-1, 11123; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5043,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5044,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5045,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5046,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5047,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5048,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5049,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5050,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:7190,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:7191,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:7192,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:7193,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:7194,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9045,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9168,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9467,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9468,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:10080,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:10081,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5043-9, 5050, 7190-4, 9045, 9168, 9467-8, 10080-1; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5052,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5053,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5054,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:5055,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9169,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9461,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:9466,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
CHAS:Herp:10077,whole organism (70% ethanol),location,Reebie: Locker 302A: Unit 7: Shelf E,"Stored in jar with CHAS 5052-3, 5054, 5055, 9169, 9461, 9466, 10077-9, 13826-7, 13781-4; oversize",Erica Krimmel,2016-03-17
