Batyle sp.,Batyle sp.
Batyle suturalis,Batyle suturalis
Baulius tenuis,Baulius tenuis
Beameria venosa,Beameria venosa
Beameromyia pictipes,Leptogaster pictipes
Belbina lambertoni,Belbina lambertoni
Bellamira scalaris,Bellamira scalaris
Belonuchus formosus,Belonuchus formosus
Belostoma sp.,Belostoma sp.
Bembidion americanum,Bembidion americanum
Bembidion assimile,Bembidion assimile
Bembidion bifossulatus,Bembidion bifossulatus
Bembidion cantum,Bembidion cantum
Bembidion carinula,Bembidion carinula
Bembidion chalceum,Bembidion chalceum
Bembidion conspersum,Bembidion conspersum
Bembidion contractum,Bembidion contractum
Bembidion coxendix,Bembidion coxendix
Bembidion dorsalis,Bembidion dorsalis
Bembidion erasum,Bembidion erasum
Bembidion fugax,Bembidion fugax
Bembidion grapii,Bembidion grapii
Bembidion inaeguale,Bembidion inaeguale
Bembidion intermedius,Bembidion intermedius
Bembidion laevigatum,Bembidion laevigatum
Bembidion lucidum,Bembidion lucidum
Bembidion mutatum,Bembidion mutatum
Bembidion mutaturn,Bembidion mutaturn
Bembidion patruele,Bembidion patruele
Bembidion picipes,Bembidion picipes
Bembidion pictum,Bembidion pictum
Bembidion planus,Bembidion planus
Bembidion postremum,Bembidion postremum
Bembidion punctatostriatum,Bembidion punctatostriatum
Bembidion quadrimaculatum,Bembidion quadrimaculatum
Bembidion rupestre,Bembidion rupestre
Bembidion scopulinum,Bembidion scopulinum
Bembidion sculpturatum,Bembidion sculpturatum
Bembidion sp.,Bembidion sp.
Bembidion striola,Bembidion striola
Bembidion sulcatum,Bembidion sulcatum
Bembidion texanum,Bembidion texanum
Bembidion transversale,Bembidion transversale
Bembidion variegatum,Bembidion variegatum
Bembidium antiquum,Bembidium antiquum
Bembidium biimpressum,Bembidium biimpressum
Bembidium fraternum,Bembidium fraternum
Bembidium incertum,Bembidium incertum
Bembidium lugubre,Bembidium lugubre
Bembidium nigrum,Bembidium nigrum
Bembidium nitidulum,Bembidium nitidulum
Bembidium paludosum,Bembidium paludosum
Bembix americana spinolae,Bembix americana spinolae
Bembix sp,Bembix sp.
Bembix sp.,Bembix sp.
Bembix texana,Bembix texana
Berosus infuscatus,Berosus infuscatus
Berosus pantherinus,Berosus pantherinus
Berosus peregrinus,Berosus peregrinus
Berosus sayi,Berosus sayi
Berosus sp.,Berosus sp.
Berosus striatus,Berosus striatus
Berosus striatus Say,Berosus sayi
Berosus strigatus,Berosus strigatus
Berosus subsignatus LeConte,Berosus peregrinus
Bibio albipennis,Bibio albipennis
Bibio femorata,Bibio femorata
Bicyrtes ventralis,Bicyrtes ventralis
Bidessus granarius,Bidessus granarius
Bitoma quadriguttata,Bitoma quadriguttata
Bittacus strigosus,Bittacus strigosus
Blapstinus brevicollis,Blapstinus brevicollis
Blapstinus interruptus,Blapstinus interruptus
Blapstinus lecontei,Blapstinus lecontei
Blapstinus metallicus,Blapstinus metallicus
Blapstinus moestus,Blapstinus moestus
Blapstinus pratensis,Blapstinus pratensis
Blapstinus pulverulentus,Blapstinus pulverulentus
Blatella germanica,Blatella germanica
Blechrus nigrinus,Blechrus nigrinus
Bledius annularis,Bledius annularis
Bledius basalis,Bledius basalis
Bledius cordatus,Bledius cordatus
Bledius pallipennis,Bledius pallipennis
Bledius ruficornis,Bledius ruficornis
Bledius semiferrugineus,Bledius semiferrugineus
Blepharida rhois,Blepharida rhois
Blepharida sp.,Blepharida sp.
Blepharocera fasciata,Blepharocera fasciata
Blethisa multipunctata,Blethisa multipunctata
Blethisa quadricollis,Blethisa quadricollis
Boisea trivittata,Boisea trivittata
Bolboceras cornigerus,Bolboceras cornigerus
Bolboceras filicornis,Bolboceras filicornis
Bolbocerastes serratus,Bolbocerastes serratus
Bolbocerosoma farctum,Bolbocerosoma farctum
Bolbocerosoma farctus,Bolbocerosoma farctus
Boletobius cinctus,Boletobius cinctus
Boletobius niger,Boletobius niger
Boletobius pygmaeus,Boletobius pygmaeus
Boletoherus bifurcus,Boletoherus bifurcus
Boletophagus corticola,Boletophagus corticola
Bolitophagus,Bolitophagus
Bolitophagus corticola,Bolitophagus corticola
Bolitophagus depressus,Bolitophagus depressus
Bolitotherus bifurcas,Bolitotherus bifurcas
Bolteria amicta,Bolteria amicta
Bomblyium atriepus,Bomblyium atriepus
Bomblyium pulchellus,Bomblyium pulchellus
Bombus,Bombus sp.
Bombus americanorum,Bombus pennsylvanicus
Bombus fervidus,Bombus fervidus
Bombus pennsylvanicus,Bombus pennsylvanicus
Bombus sp,Bombus sp.
Bombus sp.,Bombus sp.
Bombyliomyia abrupta,Bombyliomyia abrupta
Bombyliomyia Bombyliopsis abrupta,Bombyliomyia Bombyliopsis abrupta
Bombyliopsis abrupta,Bombyliopsis abrupta
Bombylium various,Bombylium various
Bombylius major,Bombylius major
Boopedon flaviventris,Boopedon flaviventris
Boopedon nubilum,Boopedon nubilum
Borborus,Borborus sp.
Borborus equiinus,Borborus equiinus
Borborus equinus,Borborus equinus
Borborus equinuus,Borborus equinuus
Borborus sp.,Borborus sp.
Boros unicolor,Boros unicolor
Bostrichidae sp.,Bostrichidae sp.
Bostrichus capucinus,Bostrichus capucinus
Bostrychus truncaticollis,Bostrychus truncaticollis
Bothrideres geminatus,Bothrideres geminatus
Bothrotes arundinis,Bothrotes arundinis
Bothrotes plumbeus,Bothrotes plumbeus
Brachiacantha decempustulata,Brachiacantha decempustulata
Brachiacantha dentipes,Brachiacantha dentipes
Brachiacantha quadripunctata,Brachiacantha quadripunctata
Brachiacantha ursina,Brachiacantha ursina
Brachinus alternans,Brachinus alternans
Brachinus americanus,Brachinus americanus
Brachinus ballistarius,Brachinus ballistarius
Brachinus carinulatus,Brachinus carinulatus
Brachinus conformis,Brachinus conformis
Brachinus cyanipennis,Brachinus cyanipennis
Brachinus fumans,Brachinus fumans
Brachinus lateralis,Brachinus lateralis
Brachinus mintutus,Brachinus mintutus
Brachinus minutus,Brachinus minutus
Brachinus nigrinus,Brachinus nigrinus
Brachinus perplexus,Brachinus perplexus
Brachinus sp.,Brachinus sp.
Brachyacantha sp.,Brachyacantha sp.
Brachycistis alcanor,Brachycistis alcanor
Brachyleptura rubrica,Brachyleptura rubrica
Brachyleptura vagans,Brachyleptura vagans
Brachylobus lithophilus,Brachylobus lithophilus
Brachymeria sp,Brachymeria sp.
Brachymeria sp.,Brachymeria sp.
Brachynus ballistarius,Brachynus ballistarius
Brachypterus urticae,Brachypterus urticae
Brachys aerosa,Brachys aerosa
Brachys aerosus,Brachys aerosus
Brachys aeruginosa,Brachys aeruginosa
Brachysomida bivittata,Brachysomida bivittata
Brachys ovata,Brachys ovata
Brachys tesselata,Brachys tesselata
Brachystola magna,Brachystola magna
Brachystylus acutus,Brachystylus acutus
Braconidae sp,Braconidae sp.
Bradycellus californicus,Bradycellus californicus
Bradycellus cognatus,Bradycellus cognatus
Bradycellus nitidus,Bradycellus nitidus
Bradycellus rupestris,Bradycellus rupestris
Bradycellus rupestrus,Bradycellus rupestrus
Bradycinetus,Bolbocerastes serratus
Brasilianus costalimai,Brasilianus costalimai
Brathinus nitidus,Brathinus nitidus
Braula coeca,Braula coeca
Brentus anchorago,Brentus anchorago
Brochymena annulata,Brochymena annulata
Brochymena harrisii,Brochymena harrisii
Brochymena obscura,Brochymena obscura
Brontes,Brontes
Brontes dubius,Brontes dubius
Brontes truncatus,Brontes truncatus
"Bruchus ""rapae""",Bruchus rapae
Bruchus atomarius,Bruchus atomarius
Bruchus griseomaculatus,Bruchus griseomaculatus
Bruchus irresectus,Bruchus irresectus
Bruchus nigrinus,Bruchus nigrinus
Bruchus obsoletus,Bruchus obsoletus
Bruchus obtectus,Bruchus obtectus
Bruchus pisa,Bruchus pisa
Bruchus pisorum,Bruchus pisorum
Bruchus placidus,Bruchus placidus
Bruchus rapae,Bruchus rapae
Bruchus scutellaris,Bruchus scutellaris
Bruchus sp.,Bruchus sp.
Bruchus uniformis,Bruchus uniformis
Bryaxis,Reichenbachia scabra
Bubas bubalus,Bubas bubalus
Bupresitdae sp.,Buprestidae sp.
Buprestes arulenta,Buprestes arulenta
Buprestidae,Buprestidae sp.
Buprestidae sp.,Buprestidae sp.
Buprestis consularis,Buprestis consularis
Buprestis fasciata,Buprestis fasciata
Buprestis langii,Buprestis langii
Buprestis lauta,Buprestis lauta
Buprestis lineata,Buprestis lineata
Buprestis maculativentris,Buprestis maculativentris
Buprestis nuttalli,Buprestis nuttalli
Buprestis rufipes,Buprestis rufipes
Buprestis rusticorum Kirby,Buprestis maculativentris
Buprestis sp.,Buprestis sp.
Buprestis striata,Buprestis striata
Buprestis ultramarina,Buprestis ultramarina
Buthus spinigeus,Buthus spinigeus
Byrrhidae sp.,Byrrhidae sp.
Byrrhus alneaus,Byrrhus alneaus
Byrrhus alnus,Byrrhus alnus
Byrrhus americanus,Byrrhus americanus
Byrrhus fasciatus,Byrrhus fasciatus
Byrrhus ornatus,Byrrhus ornatus
Byrrhus scabripennis,Byrrhus scabripennis
Byrrhus sp.,Byrrhus sp.
Bythoscopus clitelarius,Bythoscopus clitelarius
Bythoscopus sellatus,Bythoscopus sellatus
Bythoscopus sp.,Bythoscopus sp.
"Byturus ""aestirus""",Byturus aestirus
Byturus aestirus,Byturus aestirus
Byturus tomentsus,Byturus tomentsus
Byturus unicolor,Byturus unicolor
C. carnifix,Cosmopepla lintneriana
C.celer,Chrysops carbonarius
C. dorsalis media,Cicindela media
C.fallax,Chrysops geminatus
C.flavidus,Chrysops brunneus
C.haemorrhagica pacifica,Cicindela pacifica
C.nigrobimbo,Chrysops niger niger
C. ocellata rectilatera,Cicindela rectilatera
C. oregona guttifera,Cicindela guttifera
C.plungens,Chrysops fuliginosus
C. rufiventris cumatilis,Cicindela cumatilis
C. terricolor imperfecta,Cicindela imperfecta
c. trifasciata sigmoidea,Cicindela sigmoidea
c. trifasciata tortuosa?,Cicindela tortuosa
C.univittatus,Chrysops aberrans
Cabrio bicolor,Cabrio bicolor
Cacoplia pullata,Cacoplia pullata
Caenocara oculata,Caenocara oculata
Caenomyia pallida,Caenomyia pallida
Caeporis nana,Caeporis nana
Cafius bistriatus,Cafius bistriatus
Cafius canescens,Cafius canescens
Cafius luteipennis,Cafius luteipennis
Calandra granaria,Calandra granaria
Calandra oryzae,Calandra oryzae
Calathus advena,Calathus advena
Calathus gregarius,Calathus gregarius
Calathus ingratus,Calathus ingratus
Calathus obscurus,Calathus obscurus
Calathus opaculus,Calathus opaculus
Calathus quadricallis,Calathus quadricallis
Calathus quadricollis,Calathus quadricollis
Calathus ruficollis,Calathus ruficollis
Calitys scabra,Calitys scabra
Calleida purpurea,Calleida purpurea
Callida punctata,Callida punctata
Callida purpurea,Callida purpurea
Callida viridipennis,Callida viridipennis
Callidium violaceum,Callidium violaceum
Calligrapha,Calligrapha sp.
Calligrapha bigsbyana,Calligrapha bigsbyana
Calligrapha elegans,Calligrapha elegans
Calligrapha lunata,Calligrapha lunata
Calligrapha philadelphica,Calligrapha philadelphica
Calligrapha pihiladelphica,Calligrapha pihiladelphica
Calligrapha scalaris,Calligrapha scalaris
Calligrapha serpentina,Calligrapha serpentina
Calligrapha similis,Calligrapha similis
Calligrapha sp.,Calligrapha sp.
Callilepis imbecilla,Callilepis imbecilla
Callilepis imbecillus,Callilepis imbecillus
Callilepus,Callilepus
Callilepus new sp.,Callilepus
Callinotus zetterstedti,Callinotus zetterstedti
Calliodes nobilis,Calliodes nobilis
Calliphora,Calliphora sp.
Calliphora erythrocephata,Calliphora erythrocephata
Calliphora sp.,Calliphora sp.
Calliphora vicina,Calliphora vicina
Calliphora vomitora migrabarha,Calliphora vomitora migrabarha
Calliphora vomitora v. migrabarha,Calliphora vomitora migrabarha
Callipogon armillatus,Callipogon armillatus
Callipogon senex,Callipogon senex
Callobius catalina,Callobius catalina
Callobius catalinius,Callobius catalinius
Callobius catalinus,Callobius catalinus
Callobius sp.,Callobius sp.
Calobata ephippium,Calobata ephippium
Calocoris validus,Calocoris validus
Calocorus rapdius,Adelphocoris rapidus
Calodema ribbei,Calodema ribbei
Calopteron reticulatum,Calopteron reticulatum
Calopteron sp.,Calopteron sp.
Calopteron terminalis,Calopteron terminalis
Calopteryx dimidiata,Calopteryx dimidiata
Calopteryx maculata,Calopteryx maculata
Caloptteron typicum,Caloptteron typicum
Calosoma calidum,Calosoma calidum
Calosoma cancellatum,Calosoma cancellatum
Calosoma discors,Calosoma discors
Calosoma externum,Calosoma externum
Calosoma limbatus,Calosoma limbatus
Calosoma lugubre,Calosoma lugubre
Calosoma luxatum,Calosoma luxatum
Calosoma macrum,Calosoma macrum
Calosoma obsoleta,Calosoma obsoleta
Calosoma peregrinator,Calosoma peregrinator
Calosoma sayi,Calosoma sayi
Calosoma scrutator,Calosoma scrutator
Calosoma semilaeve,Calosoma semilaeve
Calosoma serratus,Calosoma serratus
Calosoma sp.,Calosoma sp.
Calosoma sylvosus,Calosoma sylvosus
Calosoma vinctus,Calosoma vinctus
Calosoma willcoxi,Calosoma willcoxi
Calosoma Williamsii,Calosoma scrutator
Calosoma zimmermanni,Calosoma zimmermanni
Calvia duodecimmaculata,Calvia duodecimmaculata
Calvia quatuordecimguttata,Calvia quatuordecimguttata
Calybe sallei,Calybe sallei
Calychaetus nodatus,Calychaetus nodatus
Calymmaria sp.,Calymmaria sp.
Camaria cyanea,Camaria cyanea
Camaria nitens,Camaria nitens
Camnula pellucida,Camnula pellucida
Camponotus herculeana,Camponotus herculeana
Camponotus pennsylvanicus,Camponotus pennsylvanicus
Camponotus sp,Camponotus sp.
Camponotus sp.,Camponotus sp.
Campsomeris plumipes,Campsomeris plumipes
Campsomeris quadrimaculata,Campsomeris quadrimaculata
Campsomeris sp,Campsomeris sp.
Campsomeris sp.,Campsomeris sp.
Camptobrochis,Deraeocoris grandis
Camptonerua picta,Camptonerua picta
Camptoneura picta,Camptoneura picta
Campylus denticornis,Campylus denticornis
Canifa pallipes,Canifa pallipes
Canifa pusilla,Canifa pusilla
Cantharidae sp.,Cantharidae sp.
Cantharis nuttallii,Cantharis nuttallii
Cantharis rotundicollis,Cantharis rotundicollis
Cantharis tuberculatus,Cantharis tuberculatus
Cantharis vulnerata,Cantharis vulnerata
Canthon brevis,Canthon brevis
Canthon brevis(?),Canthon brevis
Canthon chalcites,Canthon chalcites
Canthon cyanellus,Canthon cyanellus
Canthon depressipennis,Canthon depressipennis
Canthon ebenus,Canthon ebenus
Canthon laevis,Canthon laevis
Canthon lecontei,Canthon lecontei
Canthon militaris,Canthon militaris
Canthon nigricornis,Canthon nigricornis
Canthon praticola,Canthon praticola
Canthon simplex,Canthon simplex
Canthon sp.,Canthon sp.
Canthon vigilans,Canthon vigilans
Canthon virgilans,Canthon virgilans
Canthon viridis,Canthon viridis
Canthydrus bicolor,Canthydrus bicolor
Capnochroa fuliginosa,Capnochroa fuliginosa
Capraita obsidiana,Capraita obsidiana
Capraita scalaris,Capraita scalaris
Capraita sexmaculata,Capraita sexmaculata
Capraita sp.,Capraita sp.
Capraita suturalis,Capraita suturalis
Capraita thyamoides,Capraita thyamoides
Capsus,Adelphocoris rapidus
Capsus ater,Capsus ater
Capsus oblineatus,Capsus oblineatus
Capsus pyrrocoroides,Capsus pyrrocoroides
Capsus sp.,Capsus sp.
Captoneura picta,Captoneura picta
Carabidae andrewsii,Carabidae sp.
Carabidae angusticollis,Carabidae sp.
Carabidae elevatus,Carabidae sp.
Carabidae interruptus,Carabidae sp.
Carabidae lecontei,Carabidae sp.
Carabidae marginatus,Carabidae sp.
Carabidae mimus,Carabidae sp.
Carabidae obliquus,Carabidae sp.
Carabidae sp.,Carabidae sp.
Carabidae stenostomus,Carabidae sp.
Carabidae striatopunctatus,Carabidae sp.
Carabidae viduus,Carabidae sp.
Carabus baccivorus,Carabus baccivorus
Carabus charnissonis,Carabus charnissonis
Carabus coriaceus coriaceus,Carabus coriaceus coriaceus
Carabus maeander,Carabus maeander
Carabus meander,Carabus meander
Carabus nemoralis,Carabus nemoralis
Carabus sp.,Carabus sp.
Carabus taedatus,Carabus taedatus
Carabus vinctus,Carabus vinctus
Cardiophorus cardisce,Cardiophorus cardisce
Cardiophorus dejeanii,Cardiophorus dejeanii
Cardiophorus gagates,Cardiophorus gagates
Cardiophorus latiusculus,Cardiophorus latiusculus
Cardiophorus obscurus,Cardiophorus obscurus
Cardiophorus tenebrosus,Cardiophorus tenebrosus
Carebara,Rushia longula
Caropophilus pallipennis,Caropophilus pallipennis
Carpophilus brachypterus,Carpophilus brachypterus
Carpophilus hemipterus,Carpophilus hemipterus
Carpophilus pallipennis,Carpophilus pallipennis
Carpophilus sp.,Carpophilus sp.
Carynota mera,Carynota mera
Casnonia,Colliuris pensylvanica
Casnonia pennsylvanica,Casnonia pennsylvanica
Cassida bivittata,Cassida bivittata
Cassida ellipsis,Cassida ellipsis
Cassida obsoleta,Cassida obsoleta
Cassida rubiginosa,Cassida rubiginosa
Cassida sp.,Cassida sp.
Cassida texana,Cassida texana
Cassidini sp.,Cassidini sp.
Castaneira sp.,Castaneira sp.
Castianeira cingulata,Castianeira cingulata
Castianeira trilineata,Castianeira trilineata
Catacanthus incarnatus,Catacanthus incarnatus
Catocala flebilis,Catocala flebilis
Catogenus rufus,Catogenus rufus
Catops sericeus,Catops sericeus
Catops sp.,Catops sp.
Catorhintha apicalis,Catorhintha apicalis
Catorhintha guttula,Catorhintha guttula
Catoxantha opulenta,Catoxantha opulenta
Cedius spinosus,Cedius spinosus
Celetes basalis,Celetes basalis
Celithemis elisa,Celithemis elisa
Celithemis eponina,Celithemis eponina
Celosterna pollinosa,Celosterna pollinosa
Centrinus perscilla,Centrinus perscilla
Centrinus salebrosus,Centrinus salebrosus
Centrinus scutellumalbum,Centrinus scutellumalbum
Centrinus scutellum-album,Centrinus scutellum-album
Centrodera decolorata,Centrodera decolorata
Centrodera picta,Centrodera picta
Centrolera decolorata,Centrolera decolorata
Centruroides exilicauda,Centruroides exilicauda
Ceophyllus monilis,Ceophyllus monilis
Cephaloon lepturides,Cephaloon lepturides
Cephenomyia stimulator,Cephenomyia stimulator
Cephonomyia trompe,Cephonomyia trompe
Ceracia dentata,Ceracia dentata
Ceracis sallei,Ceracis sallei
Ceracis thoracicornus,Ceracis thoracicornus
Ceraleptus americanus,Ceraleptus americanus
Cerambycidae sp,Cerambycidae sp.
Cerambycidae sp.,Cerambycidae sp.
Ceraticelus emertoni,Ceraticelus emertoni
Ceratinopsis purpurea,Ceratinopsis purpurea
Ceratinostoma ostiorum,Ceratinostoma ostiorum
Ceratomyza dorsalis,Ceratomyza dorsalis
Cerceris compacta,Cerceris compacta
Cerceris fumipennis,Cerceris fumipennis
Cerceris sp,Cerceris sp.
Cerceris sp.,Cerceris sp.
Cercerus sexmaculata / Cercerus pensylvanica / Cercerus capra,Camponotus herculeana
Cercerus sp. / Odymerus sp.,Sphex ichneumoneus
Cercus abdominalis,Cercus abdominalis
Cercus sericans,Cercus sericans
Cercyon,Cercyon sp.
Cercyon centromaculatum,Cercyon centromaculatum
Cercyon fimbriatum,Cercyon fimbriatum
Cercyon fimbriatus,Cercyon fimbriatus
Cercyon praetextatum,Cercyon praetextatum
Cercyon sp.,Cercyon sp.
Cerenopus crebratus,Cerenopus crebratus
Cerenopus crebratus LeConte,Cerenopus crebratus
Ceresa alta,Ceresa alta
Ceresa bubalus,Ceresa bubalus
Ceresa diceros,Ceresa diceros
Ceresa femorata,Ceresa femorata
Ceresa lutea,Ceresa lutea
Ceresa sp.,Ceresa sp.
Cergyon nigricollis,Cergyon nigricollis
Ceriodes,Ceriodes sp.
Ceriodes sp.,Ceriodes sp.
Cerioides conopsoides,Cerioides conopsoides
Ceropales bipuncta,Ceropales bipuncta
Ceropales bipunctata,Ceropales bipunctata
Ceroplesis aethiops,Ceroplesis aethiops
Cerotainia macrocera,Cerotainia macrocera
Cerotainia sp,Cerotainia sp.
Cerotainia sp.,Cerotainia sp.
Cerotoma caminea,Cerotoma caminea
Cerotoma trifurcata,Cerotoma trifurcata
Cersea,Cersea
Cersea sp.?,Cersea
Ceruchus piceus,Ceruchus piceus
Ceruchus sp.,Ceruchus sp.
Cerylon castaneum,Cerylon castaneum
Cetonia aurata,Cetonia aurata
Cetonides sp.,Cetonides sp.
Cetoniini sp.,Cetoniini sp.
Ceuthophilus divergens,Ceuthophilus divergens
Ceuthophilus latens,Ceuthophilus latens
Ceuthophilus maculatus,Ceuthophilus maculatus
Ceuthophilus sp.,Ceuthophilus sp.
Ceutorhynchus angulatus,Ceutorhynchus angulatus
Ceutorhynchus puberulus,Ceutorhynchus puberulus
Ceutorhynchus rapae,Ceutorhynchus rapae
